227	28.08096	36.4714	20.2369	18.21501	12.81033	13.44544	9.47083	11.14948	6.54257
228	28.5016	36.08538	20.30584	18.1606	13.0424	12.96766	9.10657	10.24269	6.30379
229	28.59588	36.14971	20.1805	18.36615	12.83096	13.23251	8.91373	10.91273	6.57931
230	27.68209	36.2623	19.40963	18.10619	12.67625	12.90534	8.79802	10.96633	6.35522
231	26.53622	36.27839	19.25921	17.55606	13.06819	12.43275	9.23942	10.25162	6.49114
232	26.54347	35.64305	19.41589	18.08806	13.02693	13.30522	8.93944	10.75639	6.23767
233	27.29771	34.99164	19.70419	17.2296	13.13007	12.90534	9.11514	10.3633	6.21563
234	26.97861	34.46889	19.5099	16.61296	12.47512	12.32888	8.62232	10.42137	6.40665
235	27.24695	33.95419	18.97719	16.26233	12.49059	12.28733	8.68231	10.47497	6.22665
236	26.04306	34.05874	18.13111	16.52228	12.19147	12.27695	8.83659	10.52857	6.64911
237	25.03499	33.10976	18.10604	16.26837	12.33072	12.01209	8.98658	10.00147	6.16053
238	26.31865	32.12861	18.0183	16.4316	11.96972	11.96535	8.79802	10.31416	5.93644
239	25.56441	32.4503	17.58586	16.44973	12.13475	12.0069	8.5666	10.15782	6.02093
240	24.94796	31.26809	17.95563	16.69155	12.0316	11.74723	8.38662	10.01487	6.22298
241	25.62968	32.38596	17.44171	15.422	11.70155	11.74723	8.6566	10.29183	6.23032
242	24.49107	32.25729	17.3101	15.92378	11.66545	12.11596	9.02086	10.00147	6.11644
243	24.41855	31.23593	17.42291	15.8996	11.61387	11.78359	8.29662	9.72899	6.12746
244	23.29444	32.01602	17.05315	16.11723	11.92846	11.71088	8.33948	9.74686	6.24869
245	23.59178	30.78556	17.12209	15.71219	11.24256	11.2279	8.34805	10.17568	6.08338
246	23.03335	30.77752	16.16947	15.59128	11.28382	11.58624	8.23234	9.75133	6.01726
247	23.80935	29.63553	16.62071	15.3555	10.5515	11.55508	8.00093	9.92554	5.80787
248	23.44674	30.56038	16.68965	15.22855	10.85578	11.32138	8.54089	9.69326	5.82623
249	22.89556	29.8205	16.45149	14.95046	11.07238	11.81474	8.40376	9.69326	5.69766
250	22.75777	30.30303	16.1444	15.3555	11.11879	11.82513	8.14235	9.38057	5.73072
251	22.20659	29.49077	15.95011	14.77514	11.67576	11.45641	8.26662	9.77813	5.82256
252	22.14857	30.32716	15.44873	14.50309	10.8042	11.56547	8.38233	9.53245	5.62786
253	22.50393	29.18516	15.56154	14.93232	11.1652	11.27464	7.59809	9.60392	5.95848
254	21.35082	28.36486	15.50514	14.81746	10.62886	11.39409	8.28805	9.76026	5.77113
255	22.16308	28.08338	15.42993	13.959	11.06722	10.89553	7.84665	9.22423	5.86664
256	22.47493	27.82603	15.29832	15.30109	10.89703	11.09288	7.88522	9.18402	5.80052
257	21.32906	27.64106	15.51141	14.37614	10.26786	10.67741	7.67523	9.62625	5.68664
258	21.23478	27.78582	15.02883	13.79577	10.13893	10.91111	8.16806	9.16616	5.60582
259	21.56839	27.88233	15.37979	14.21895	10.55666	11.02017	7.79522	9.50118	5.79685
260	20.40076	27.15049	14.84081	13.83204	10.23692	10.73973	7.88093	9.2823	5.75644
261	20.9882	26.48298	14.75934	13.33632	10.63402	10.03864	7.3024	9.17509	5.73807
262	20.61108	26.8288	14.52745	13.52373	10.25755	10.13212	8.11663	9.62625	5.45888
263	19.61026	25.91199	14.97869	13.17913	10.17503	10.67741	7.5681	9.21083	5.43317
264	20.32824	25.26861	13.84432	13.31818	9.99969	10.94746	7.57238	9.25103	5.75644
265	19.44346	25.12385	13.93833	13.00986	9.67995	10.40736	7.04956	9.76919	5.525
266	20.17594	24.98713	14.3457	13.23959	10.2988	10.24637	7.67952	9.13042	5.59113
267	20.03089	25.77527	14.12635	13.26982	9.94812	10.25156	7.76523	9.45204	5.90338
268	18.50791	24.97909	13.73151	13.028	10.35553	10.09057	7.55952	8.92941	5.71235
269	19.24039	25.42945	14.06994	12.93731	9.42725	10.13212	7.43525	9.20636	5.45888
270	19.16787	25.80744	13.19253	12.90104	10.12346	10.12692	7.59381	9.02321	5.70868
271	19.19688	24.52068	14.16395	13.21541	9.42209	10.11134	7.25097	8.29064	5.50296
272	18.52241	24.03815	13.17373	12.8164	9.69542	10.58913	7.3024	8.7552	5.68297
273	18.80525	24.88258	12.8917	12.88291	9.99969	10.10615	7.43096	9.19743	5.49194
274	18.77624	24.11053	14.57759	13.08241	9.72121	10.62029	7.15669	9.15276	5.53602
275	18.44264	22.9605	13.29907	12.66527	9.59743	9.96593	7.36239	8.96068	5.55807
276	17.88421	23.96577	13.48709	12.67736	9.24675	10.11134	7.39239	9.00981	5.69766
277	18.04376	22.84791	13.70644	12.30254	9.96359	9.74781	7.2424	8.67926	5.44419
278	17.20974	23.09721	13.1988	12.99172	9.60259	10.12692	7.5681	9.01428	5.44419
279	18.30484	23.70038	12.79769	12.85872	9.80888	10.17366	7.40953	8.93388	5.33765
280	17.58686	22.72727	12.73502	12.19372	9.10751	9.48815	7.53381	8.37998	5.23112
281	17.49984	22.2367	12.91677	12.95545	9.04562	9.57124	6.94671	9.00981	5.24214
282	17.8697	21.33597	12.62848	12.10908	9.00952	9.35312	6.99813	8.74626	5.12459
283	17.49984	21.95522	12.68488	12.32068	9.38083	9.78417	7.25097	8.81774	5.33031
284	17.20249	22.3332	12.15217	12.10908	8.80323	9.47257	7.24669	8.62566	5.21643
285	16.82537	21.98739	12.70369	12.29649	9.22096	9.65433	6.42388	8.7016	5.21643
286	17.27502	21.81046	12.96064	11.91563	8.73103	9.81533	7.32383	8.50505	5.34133
287	17.23875	21.86676	12.35272	11.93981	9.26738	9.93477	7.15241	8.50952	5.4001
288	16.85438	20.62021	12.62848	11.74636	8.78776	9.40506	7.46096	8.21023	5.14663
289	16.42649	21.01428	12.37779	11.40176	8.87543	9.11942	6.85243	8.64799	5.18336
290	16.33221	21.03037	12.04563	11.35945	9.03015	9.69588	6.6553	8.96514	5.21643
291	16.11464	20.66847	11.93908	11.89749	9.01468	9.1402	6.78386	8.62119	5.19071
292	16.03487	21.31184	11.92028	11.78263	8.64852	9.4518	6.74529	8.49612	5.13194
293	16.441	20.16181	12.15217	11.36549	8.56601	9.12981	6.35103	8.17896	5.26418
294	15.64324	20.25027	11.63826	11.54081	8.75166	9.46738	6.78814	8.49612	5.16132
295	15.73027	20.40308	11.87641	11.94586	8.59179	9.31677	6.5353	8.42018	5.05112
296	15.53446	19.69536	11.4189	11.47431	8.37519	8.98959	6.92099	8.53185	5.20908
297	16.1219	19.54256	12.07696	11.44408	9.14361	9.25445	7.0967	8.61672	5.51398
298	15.58523	20.1216	11.82627	11.09344	8.64852	8.94805	6.63387	8.51845	5.16867
